what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1310388485712
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310388486946
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310388489899
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388495524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388517743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388518618
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388540118
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388543133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388543305
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388543962
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388547383
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1310388547555
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310388549821
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310388556368
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1310388558040
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1310388559430
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310388560165
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1310388562508
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310388562665
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1310388562758
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310388563462
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1310388571040
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310388572743
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1310388574540
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388576883
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388580383
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310388580383
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310388600087
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310388601665
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388603790
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388610352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388614696
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388624774
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310388634540
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388643649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388651899
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1310388662087
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1310388665821
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310388666680
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388670368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388673633
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310388673680
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310388675758
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310388681477
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310459765700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310459769122
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310459770325
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1310459773388
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310459776184
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310459777372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310459781575
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310459804747
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310459804809
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310459805169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310459808231
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310459812809
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310459814653
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310459837747
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1310459842872
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310459844606
