what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310105071524
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310105089055
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310105139790
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1310105139915
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1310105140587
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1310105140587
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310105142024
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1310105142321
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1310105146462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1310105146696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310105148868
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310105150665
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310105151305
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1310105157649
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1310105165368
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310105165493
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310105165758
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1310105166008
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1310105175040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310105189883
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310105196212
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310105208133
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310105211712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310105214149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310105217649
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310105217899
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310105224602
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1310105228290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310105230274
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310105231243
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310105232368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310105244727
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310105250040
